Processo_ID,Primeiro Resultado,Todos os Resultados,Total Vereditos
08474297820228152001,Perdido,Perdido | Perdido,2
08041527520238152001,Acordo,Acordo | Acordo,2
08150351820228152001,Perdido,Perdido | Perdido,2
08111323820238152001,Acordo,Acordo | Acordo,2
08474623920208152001,Ganho,Ganho | Ganho,2
08314931320228152001,Perdido,Perdido | Perdido | Outros | Outros,4
08585994720228152001,Outros,Outros | Outros,2
00097826320148152001,Extinto,Extinto | Extinto,2
08473853020208152001,Ganho,Ganho | Ganho | Outros | Outros,4
08152936720188152001,Nenhuma Sentença,-,-
08148781120238152001,Ganho,Ganho | Ganho,2
08479075220238152001,Acordo,Acordo | Acordo,2
08480415520188152001,Perdido,Perdido | Perdido,2
08348099720238152001,Acordo,Acordo | Acordo,2
08405822620238152001,Ganho,Ganho | Ganho,2
08063883420228152001,Ganho,Ganho | Ganho,2
08136899520238152001,Extinto,Extinto | Extinto,2
08071759720218152001,Acordo,Acordo | Acordo,2
08065072920218152001,Outros,Outros | Ganho | Ganho,3
00023402220098152001,Extinto,Extinto | Extinto,2
08642419820228152001,Acordo,Acordo | Acordo,2
08207569220158152001,Outros,Outros | Outros | Ganho | Ganho,4
08685111020188152001,Outros,Outros | Outros,2
08691526120198152001,Outros,Outros | Outros | Ganho | Ganho,4
08574412520208152001,Outros,Outros | Ganho | Ganho,3
08644169220228152001,Perdido,Perdido | Perdido,2
08459320520178152001,Outros,Outros | Outros,2
08652535520198152001,Ganho,Ganho | Ganho,2
08216696420218152001,Ganho,Ganho | Ganho,2
08281802020178152001,Perdido,Perdido | Perdido,2
08679014220188152001,Outros,Outros | Outros | Outros,3
08293112020238152001,Perdido,Perdido,1
08155147420238152001,Outros,Outros | Outros,2
00408974420108152001,Extinto,Extinto | Outros,2
08292872620228152001,Perdido,Perdido | Perdido,2
08455998720168152001,Outros,Outros | Outros | Outros,3
08041085620238152001,Extinto,Extinto | Extinto,2
00157897620118152001,Outros,Outros | Outros,2
08084530220228152001,Perdido,Perdido | Perdido,2
08197211920238152001,Acordo,Acordo | Acordo,2
08604537620228152001,Extinto,Extinto | Extinto,2
08144538120238152001,Extinto,Extinto | Extinto,2
08509607520228152001,Acordo,Acordo | Acordo,2
08225727020198152001,Extinto,Extinto | Extinto,2
08438182020228152001,Nenhuma Sentença,-,-
08510502020218152001,Perdido,Perdido | Perdido,2
08040851320238152001,Extinto,Extinto | Extinto,2
08544048220238152001,Acordo,Acordo | Acordo,2
08554946220228152001,Perdido,Perdido | Perdido | Perdido,3
08084911420228152001,Outros,Outros | Outros,2
08058614820238152001,Outros,Outros | Outros,2
08058598320208152001,Perdido,Perdido | Perdido,2
08554028420228152001,Perdido,Perdido | Perdido,2
08127116520168152001,Outros,Outros,1
00300158620118152001,Nenhuma Sentença,-,-
00129135120118152001,Perdido,Perdido,1
08310379720218152001,Perdido,Perdido | Perdido,2
08686378420238152001,Acordo,Acordo,1
08642900820238152001,Perdido,Perdido | Perdido,2
08546484520228152001,Outros,Outros | Outros,2
08154700220168152001,Outros,Outros | Outros,2
00520555720148152001,Extinto,Extinto | Extinto,2
08368446920198152001,Perdido,Perdido | Perdido,2
08116217520238152001,Acordo,Acordo | Acordo,2
08634059120238152001,Extinto,Extinto | Extinto,2
08589456120238152001,Nenhuma Sentença,-,-
08585336720228152001,Extinto,Extinto | Extinto,2
08117138720228152001,Perdido,Perdido,1
00674006320148152001,Acordo,Acordo | Ganho | Ganho | Ganho,4
08487614620238152001,Nenhuma Sentença,-,-
08092066120198152001,Acordo,Acordo | Acordo,2
08034688720228152001,Acordo,Acordo | Acordo,2
01241964520128152001,Extinto,Extinto | Extinto,2
08317429520218152001,Ganho,Ganho,1
08562435020208152001,Perdido,Perdido | Perdido,2
08036821020248152001,Acordo,Acordo | Acordo,2
08569487720228152001,Extinto,Extinto | Extinto | Outros | Extinto | Extinto,5
08458390820188152001,Outros,Outros | Outros | Outros | Outros,4
08471693520218152001,Perdido,Perdido | Perdido,2
08353610920168152001,Acordo,Acordo | Acordo,2
08496174920198152001,Perdido,Perdido | Outros,2
08463263620228152001,Ganho,Ganho,1
08554131620228152001,Ganho,Ganho | Ganho,2
08267540220198152001,Perdido,Perdido | Perdido,2
08554443620228152001,Outros,Outros | Outros | Outros | Outros,4
08395221820238152001,Extinto,Extinto | Extinto,2
08113714720208152001,Perdido,Perdido | Perdido,2
08062948620228152001,Outros,Outros | Outros,2
08463298820228152001,Perdido,Perdido,1
08441340420208152001,Perdido,Perdido | Perdido,2
08542162620228152001,Perdido,Perdido | Perdido | Ganho | Ganho,4
08034770920238152003,Acordo,Acordo | Acordo,2
08488738320218152001,Perdido,Perdido,1
08261423020208152001,Outros,Outros,1
08334423820238152001,Acordo,Acordo | Acordo,2
08282979820238152001,Perdido,Perdido,1
08232944120188152001,Perdido,Perdido,1
08459366620228152001,Outros,Outros | Outros,2
08485131720228152001,Perdido,Perdido,1
08012069620248152001,Acordo,Acordo | Acordo,2
08394726020218152001,Perdido,Perdido | Perdido,2
08138403220218152001,Ganho,Ganho,1
00240194920078152001,Nenhuma Sentença,-,-
08126885120188152001,Ganho,Ganho | Ganho | Ganho | Ganho,4
08038937420238152003,Outros,Outros | Outros,2
08138317020218152001,Acordo,Acordo,1
08441363720218152001,Outros,Outros,1
08358259120208152001,Perdido,Perdido | Perdido,2
08249494820188152001,Outros,Outros,1
08161215820218152001,Perdido,Perdido | Perdido,2
08742043820198152001,Perdido,Perdido | Perdido,2
08057320820218152003,Extinto,Extinto | Extinto,2
08015799220228152003,Extinto,Extinto | Extinto,2
08266105720218152001,Ganho,Ganho,1
08041304520228152003,Perdido,Perdido | Perdido,2
08428551220228152001,Extinto,Extinto,1
08285895420218152001,Ganho,Ganho | Ganho,2
08147520520168152001,Nenhuma Sentença,-,-
08159328020218152001,Perdido,Perdido | Outros,2
08534922220228152001,Acordo,Acordo,1
08606988720228152001,Acordo,Acordo,1
08258274120168152001,Ganho,Ganho | Ganho,2
08606858820228152001,Acordo,Acordo,1
08500374920228152001,Extinto,Extinto,1
08565252020228152001,Acordo,Acordo,1
08476177120228152001,Acordo,Acordo | Acordo,2
08524754820228152001,Extinto,Extinto,1
08443647520228152001,Acordo,Acordo,1
08645087020228152001,Extinto,Extinto | Extinto,2
08594993020228152001,Acordo,Acordo,1
08323522920228152001,Acordo,Acordo,1
08457971720228152001,Extinto,Extinto,1
08516691320228152001,Acordo,Acordo,1
08461531220228152001,Ganho,Ganho,1
08636815920228152001,Acordo,Acordo | Acordo,2
08627063720228152001,Extinto,Extinto,1
08524486520228152001,Acordo,Acordo | Acordo,2
08151431820208152001,Ganho,Ganho,1
00477471720108152001,Perdido,Perdido,1
08429874520178152001,Perdido,Perdido,1
08027306520238152001,Acordo,Acordo,1
08289682920208152001,Outros,Outros,1
08136472720158152001,Nenhuma Sentença,-,-
08304389520208152001,Ganho,Ganho,1
08388767620218152001,Perdido,Perdido,1
08103827020228152001,Acordo,Acordo,1
08327827820228152001,Nenhuma Sentença,-,-
08077962620238152001,Acordo,Acordo,1
08183546220208152001,Ganho,Ganho,1
08088229320228152001,Outros,Outros,1
08026899220238152003,Acordo,Acordo,1
08002684320208152001,Ganho,Ganho,1
08462270320218152001,Perdido,Perdido,1
08111176920238152001,Acordo,Acordo,1
08546221820208152001,Nenhuma Sentença,-,-
08288727720218152001,Ganho,Ganho,1
08023181220158152003,Extinto,Extinto,1
08272364220228152001,Outros,Outros,1
08728602220198152001,Ganho,Ganho,1
08080982620218152001,Outros,Outros,1
08057067920228152001,Acordo,Acordo | Acordo,2
00496213220138152001,Extinto,Extinto,1
08046493120198152001,Ganho,Ganho | Acordo | Acordo,3
08466251320228152001,Extinto,Extinto,1
08071391520228152003,Acordo,Acordo,1
08297076520218152001,Outros,Outros,1
08499258020228152001,Acordo,Acordo | Acordo,2
00024801720138152001,Acordo,Acordo | Acordo,2
00452640920138152001,Parcialmente Procedente,Parcialmente Procedente,1
08300777820208152001,Ganho,Ganho,1
08488045120218152001,Perdido,Perdido,1
00336288520098152001,Nenhuma Sentença,-,-
08554590520228152001,Acordo,Acordo | Acordo,2
00202326520148152001,Outros,Outros | Perdido,2
08372380820218152001,Outros,Outros,1
08042497520238152001,Acordo,Acordo | Acordo,2
08598328920168152001,Ganho,Ganho | Ganho,2
08628025220228152001,Perdido,Perdido | Perdido,2
08447192220218152001,Extinto,Extinto | Extinto,2
08359188820198152001,Ganho,Ganho,1
08542535320228152001,Ganho,Ganho,1
08730698820198152001,Ganho,Ganho,1
08708085320198152001,Ganho,Ganho,1
08073046820228152001,Outros,Outros | Ganho | Ganho,3
08336872020218152001,Ganho,Ganho,1
08601913420198152001,Ganho,Ganho | Ganho,2
08564106720208152001,Outros,Outros,1
08438509320208152001,Ganho,Ganho | Ganho,2
08482831420188152001,Ganho,Ganho,1
08599523020198152001,Ganho,Ganho,1
08821965020198152001,Ganho,Ganho,1
08448512120178152001,Ganho,Ganho,1
08052864020238152001,Outros,Outros,1
08017679620198152001,Ganho,Ganho,1
08517879120198152001,Ganho,Ganho,1
08285159720218152001,Extinto,Extinto | Extinto,2
08287394020188152001,Ganho,Ganho | Ganho,2
08117958420238152001,Acordo,Acordo | Acordo,2
08621711120228152001,Acordo,Acordo | Acordo,2
08064048520228152001,Acordo,Acordo,1
08150124320208152001,Outros,Outros | Outros | Outros | Outros | Outros | Outros,6
08277947720238152001,Acordo,Acordo,1
00074953020148152001,Ganho,Ganho | Ganho,2
08510587020168152001,Perdido,Perdido | Perdido,2
08027043820218152001,Outros,Outros,1
08293704220228152001,Acordo,Acordo | Acordo,2
08289856020238152001,Acordo,Acordo | Acordo,2
08364177220198152001,Outros,Outros | Outros,2
08590740320228152001,Ganho,Ganho | Ganho,2
08570820720228152001,Acordo,Acordo | Acordo,2
08550295320228152001,Extinto,Extinto | Extinto,2
08269376520228152001,Outros,Outros | Outros,2
08550659520228152001,Extinto,Extinto,1
08179037620168152001,Perdido,Perdido,1
08331173420218152001,Ganho,Ganho | Outros,2
08627668320178152001,Perdido,Perdido | Perdido,2
08401310620208152001,Ganho,Ganho | Ganho,2
08432908320228152001,Ganho,Ganho,1
00168606020048152001,Ganho,Ganho,1
08451289520218152001,Extinto,Extinto,1
00134740720138152001,Ganho,Ganho | Ganho,2
08380779620228152001,Perdido,Perdido,1
08480017320188152001,Ganho,Ganho | Outros,2
08375923820188152001,Extinto,Extinto | Extinto,2
08105949120228152001,Ganho,Ganho,1
00130088120118152001,Extinto,Extinto,1
00014706920128152001,Ganho,Ganho | Ganho,2
08373178420218152001,Acordo,Acordo,1
00853557820128152001,Perdido,Perdido,1
08160407520228152001,Perdido,Perdido,1
00605655920148152001,Nenhuma Sentença,-,-
08387936020218152001,Ganho,Ganho,1
08310344520218152001,Ganho,Ganho | Outros,2
00203799120148152001,Ganho,Ganho,1
08362600220198152001,Ganho,Ganho | Acordo,2
00655802420058152001,Extinto,Extinto,1
00212606820148152001,Perdido,Perdido,1
00194072920118152001,Perdido,Perdido,1
08184452620188152001,Ganho,Ganho | Ganho,2
08224331620228152001,Acordo,Acordo | Acordo,2
08318009820218152001,Ganho,Ganho,1
08109594820228152001,Extinto,Extinto | Extinto,2
08092871020198152001,Ganho,Ganho,1
08200893320208152001,Ganho,Ganho,1
08847436320198152001,Ganho,Ganho,1
08233356620228152001,Acordo,Acordo,1
08016264820178152001,Perdido,Perdido,1
08053250820218152001,Perdido,Perdido,1
08456208720218152001,Acordo,Acordo,1
08353405720218152001,Perdido,Perdido,1
08675628320188152001,Ganho,Ganho,1
08031663420178152001,Outros,Outros | Outros | Outros,3
08070478220188152001,Ganho,Ganho | Perdido | Perdido,3
08027359720178152001,Extinto,Extinto,1
08227837720178152001,Extinto,Extinto,1
08135611720198152001,Extinto,Extinto,1
08571530920228152001,Perdido,Perdido,1
08299519120218152001,Acordo,Acordo,1
08300388620178152001,Outros,Outros,1
08528360720188152001,Outros,Outros,1
08743239620198152001,Ganho,Ganho,1
08446193320228152001,Perdido,Perdido | Perdido | Perdido,3
08556257620188152001,Perdido,Perdido | Perdido,2
08421947220188152001,Perdido,Perdido | Perdido,2
08388317720188152001,Ganho,Ganho | Outros,2
08475565520188152001,Ganho,Ganho | Ganho,2
08456854820228152001,Outros,Outros | Outros,2
08543632320208152001,Ganho,Ganho,1
08614471720168152001,Perdido,Perdido,1
08652950720198152001,Acordo,Acordo | Acordo,2
08134689320158152001,Perdido,Perdido | Perdido,2
08670751620188152001,Outros,Outros,1
08510468020218152001,Perdido,Perdido,1
08713272820198152001,Perdido,Perdido,1
08245998920208152001,Ganho,Ganho,1
08428144520228152001,Perdido,Perdido | Perdido,2
08540494820188152001,Outros,Outros | Outros,2
08305385520178152001,Perdido,Perdido,1
08015224020238152003,Nenhuma Sentença,-,-
08586947720228152001,Extinto,Extinto | Extinto,2
08483024920208152001,Acordo,Acordo | Acordo,2
08496076820208152001,Acordo,Acordo | Acordo,2
08001190720218152003,Acordo,Acordo,1
08228934720158152001,Perdido,Perdido,1
08598336420228152001,Extinto,Extinto | Extinto,2
08599364220208152001,Ganho,Ganho,1
08134745620228152001,Acordo,Acordo | Acordo,2
08090408720238152001,Ganho,Ganho | Ganho,2
08239514620198152001,Perdido,Perdido,1
08190131320168152001,Ganho,Ganho | Acordo,2
08552386120188152001,Perdido,Perdido | Perdido,2
08437492220218152001,Outros,Outros,1
08156830320198152001,Perdido,Perdido,1
08205451720198152001,Perdido,Perdido | Perdido,2
08678832120188152001,Perdido,Perdido | Perdido,2
08151085320238152001,Extinto,Extinto | Extinto,2
08023799220238152001,Ganho,Ganho | Ganho,2
08284670720228152001,Perdido,Perdido | Perdido,2
08161905620228152001,Acordo,Acordo,1
08465654020228152001,Ganho,Ganho,1
08502107820198152001,Ganho,Ganho | Ganho,2
01092705920128152001,Extinto,Extinto | Extinto,2
08011593020218152001,Perdido,Perdido | Perdido,2
08122074920228152001,Perdido,Perdido | Perdido,2
00035061620148152001,Extinto,Extinto | Extinto,2
08573670520198152001,Perdido,Perdido,1
00089266520158152001,Extinto,Extinto | Extinto,2
08130403320238152001,Extinto,Extinto | Extinto,2
00231681520048152001,Extinto,Extinto,1
08183249020218152001,Perdido,Perdido | Perdido,2
08131848520158152001,Extinto,Extinto | Ganho,2
08045589620238152001,Acordo,Acordo | Acordo,2
00440334420138152001,Perdido,Perdido,1
08055399020218152003,Perdido,Perdido | Perdido,2
08129997620178152001,Ganho,Ganho | Acordo | Acordo,3
08052526520238152001,Outros,Outros,1
08474538220178152001,Nenhuma Sentença,-,-
08456344220198152001,Perdido,Perdido | Perdido,2
08660425420198152001,Perdido,Perdido,1
00144195720148152001,Outros,Outros,1
07547490220078152001,Acordo,Acordo | Acordo,2
00004844720148152001,Perdido,Perdido,1
08092248720168152001,Outros,Outros | Acordo,2
08013711720228152001,Extinto,Extinto,1
00008713820098152001,Acordo,Acordo,1
08545234820208152001,Extinto,Extinto,1
08349366920228152001,Ganho,Ganho,1
08433047720168152001,Perdido,Perdido,1
08307449320228152001,Nenhuma Sentença,-,-
08088523120228152001,Perdido,Perdido,1
08296467820198152001,Perdido,Perdido,1
08339843220188152001,Ganho,Ganho,1
08112461120228152001,Extinto,Extinto | Extinto | Extinto,3
08051519020218152003,Acordo,Acordo,1
08371463020218152001,Perdido,Perdido,1
00102360920158152001,Extinto,Extinto | Extinto,2
08183613020158152001,Ganho,Ganho,1
08640846720188152001,Perdido,Perdido | Perdido,2
08448300620218152001,Outros,Outros,1
00522748520058152001,Perdido,Perdido,1
08520038620188152001,Extinto,Extinto,1
08227268820198152001,Extinto,Extinto,1
08378553120228152001,Nenhuma Sentença,-,-
00044476320148152001,Perdido,Perdido | Perdido,2
08298728320198152001,Perdido,Perdido,1
08443988420218152001,Acordo,Acordo,1
08477479520218152001,Ganho,Ganho,1
08354728020228152001,Extinto,Extinto,1
08134263420218152001,Ganho,Ganho,1
08392993620218152001,Acordo,Acordo,1
08328749020218152001,Acordo,Acordo,1
08108339520228152001,Perdido,Perdido,1
08284579420218152001,Nenhuma Sentença,-,-
08082004720188152003,Extinto,Extinto,1
08376240420228152001,Acordo,Acordo,1
08350908720228152001,Extinto,Extinto,1
00030000620158152001,Ganho,Ganho,1
08316550820228152001,Extinto,Extinto,1
08180442220218152001,Perdido,Perdido,1
08417568020178152001,Outros,Outros | Acordo,2
08384927920228152001,Extinto,Extinto | Extinto,2
08365692820168152001,Acordo,Acordo,1
08389861720178152001,Ganho,Ganho | Extinto,2
08401905720218152001,Perdido,Perdido,1
08395981320218152001,Extinto,Extinto | Extinto,2
08405733520218152001,Acordo,Acordo | Acordo,2
08373443320228152001,Extinto,Extinto | Extinto,2
08401801320218152001,Perdido,Perdido,1
08353246920228152001,Ganho,Ganho | Ganho,2
08183380620238152001,Extinto,Extinto | Extinto,2
08033472520238152001,Extinto,Extinto | Extinto,2
08351849820238152001,Acordo,Acordo,1
08545887220228152001,Acordo,Acordo | Acordo,2
08409527320218152001,Outros,Outros | Outros | Outros,3
08440280820218152001,Nenhuma Sentença,-,-
00077343420148152001,Perdido,Perdido,1
08410006620208152001,Acordo,Acordo | Ganho | Ganho | Acordo | Acordo,5
08094686920238152001,Outros,Outros | Outros,2
08304998220228152001,Perdido,Perdido | Perdido,2
08553741920228152001,Outros,Outros | Outros,2
08339262420218152001,Extinto,Extinto | Extinto,2
08424056920228152001,Perdido,Perdido | Perdido,2
08403692520208152001,Ganho,Ganho | Outros | Acordo | Acordo,4
08492562720228152001,Ganho,Ganho | Ganho,2
08016171820198152001,Ganho,Ganho,1
08407953720208152001,Extinto,Extinto | Extinto | Outros | Outros,4
08392786020218152001,Acordo,Acordo | Acordo,2
08843902320198152001,Outros,Outros | Outros,2
00062513220158152001,Ganho,Ganho,1
08410713420218152001,Acordo,Acordo | Acordo,2
08589216720228152001,Perdido,Perdido | Perdido,2
08396418120208152001,Ganho,Ganho | Ganho,2
08381555620238152001,Extinto,Extinto | Extinto,2
08018501020228152001,Outros,Outros | Outros | Outros | Outros,4
00200282120148152001,Outros,Outros | Outros,2
08335255420238152001,Extinto,Extinto | Extinto,2
08560567120228152001,Perdido,Perdido | Perdido,2
08479993020238152001,Acordo,Acordo,1
08638010520228152001,Acordo,Acordo,1
00179586520138152001,Acordo,Acordo | Acordo,2
08603636820228152001,Extinto,Extinto | Extinto,2
08127640220238152001,Extinto,Extinto | Extinto,2
08431331320228152001,Outros,Outros,1
08255241720228152001,Ganho,Ganho | Outros,2
08518622820228152001,Extinto,Extinto | Extinto,2
08635889620228152001,Acordo,Acordo | Acordo,2
00079165420138152001,Outros,Outros | Outros,2
08560879620198152001,Perdido,Perdido,1
08232871020228152001,Perdido,Perdido,1
08739315920198152001,Ganho,Ganho,1
00329005420038152001,Outros,Outros,1
08288753220218152001,Ganho,Ganho | Outros | Outros | Outros,4
08433489120198152001,Ganho,Ganho | Ganho,2
08310990620228152001,Outros,Outros,1
08137753720218152001,Outros,Outros | Outros,2
08398692220218152001,Ganho,Ganho | Ganho,2
08427526820238152001,Acordo,Acordo | Acordo,2
08172113820208152001,Perdido,Perdido,1
08289272820218152001,Outros,Outros | Outros | Outros,3
08062131120208152001,Perdido,Perdido,1
08424492520218152001,Outros,Outros | Outros,2
08533023520178152001,Ganho,Ganho | Ganho,2
08393135420208152001,Perdido,Perdido | Perdido,2
08495438720228152001,Outros,Outros | Outros,2
00018817820138152001,Ganho,Ganho,1
08107525420198152001,Ganho,Ganho | Ganho,2
08399110320238152001,Ganho,Ganho | Ganho | Acordo | Acordo,4
08286590320238152001,Acordo,Acordo,1
08046868620188152003,Perdido,Perdido | Perdido,2
08393631720198152001,Outros,Outros | Outros,2
08398089820208152001,Ganho,Ganho | Ganho,2
08285736620228152001,Perdido,Perdido | Perdido,2
08536765120178152001,Perdido,Perdido | Perdido,2
08293452920228152001,Perdido,Perdido | Perdido,2
08042667620218152003,Ganho,Ganho | Ganho,2
08598319420228152001,Extinto,Extinto | Extinto,2
08056579520238152003,Extinto,Extinto | Extinto,2
08636565620168152001,Perdido,Perdido | Perdido,2
08221344420198152001,Perdido,Perdido | Perdido,2
08377598420208152001,Acordo,Acordo | Acordo,2
08640098620228152001,Acordo,Acordo | Acordo,2
08094764620238152001,Outros,Outros,1
08638192620228152001,Ganho,Ganho,1
08303118920228152001,Outros,Outros | Outros,2
08090567520228152001,Outros,Outros,1
08304943120208152001,Perdido,Perdido | Perdido,2
08467046020208152001,Ganho,Ganho,1
08000796520208152001,Perdido,Perdido | Perdido,2
08355581720238152001,Extinto,Extinto | Extinto,2
08226558120228152001,Perdido,Perdido | Perdido,2
08376633520218152001,Perdido,Perdido | Perdido,2
08403233120238152001,Extinto,Extinto | Extinto,2
08112850820228152001,Ganho,Ganho,1
08358466220238152001,Extinto,Extinto | Extinto,2
08033785520178152001,Ganho,Ganho | Ganho,2
08378310320228152001,Outros,Outros,1
08357582920208152001,Perdido,Perdido | Perdido | Perdido,3
08378593920208152001,Perdido,Perdido | Perdido,2
08059039720238152001,Perdido,Perdido | Perdido,2
00004581520158152001,Perdido,Perdido,1
08526848020238152001,Extinto,Extinto | Extinto,2
08067281220218152001,Perdido,Perdido | Perdido,2
08350854120178152001,Extinto,Extinto | Extinto,2
08112814420178152001,Perdido,Perdido | Perdido | Perdido | Perdido,4
08012834220238152001,Extinto,Extinto,1
08055368320178152001,Outros,Outros | Ganho,2
08122242220218152001,Perdido,Perdido | Perdido,2
08529345520198152001,Perdido,Perdido | Perdido,2
08438133220218152001,Outros,Outros | Outros | Acordo,3
08433364820178152001,Extinto,Extinto | Extinto | Extinto,3
08352767620238152001,Acordo,Acordo | Acordo,2
08007854320238152001,Perdido,Perdido,1
08186185520158152001,Perdido,Perdido | Perdido,2
08125686620228152001,Perdido,Perdido | Perdido,2
08041536520208152001,Perdido,Perdido | Perdido,2
00549932520148152001,Outros,Outros | Outros,2
00551085120118152001,Nenhuma Sentença,-,-
08341211420188152001,Outros,Outros | Outros,2
08368778820218152001,Perdido,Perdido,1
08057873820168152001,Outros,Outros | Outros,2
08042315920208152001,Perdido,Perdido,1
08054916920238152001,Perdido,Perdido,1
00499120320118152001,Outros,Outros | Outros,2
08418412720218152001,Perdido,Perdido | Perdido,2
08413869120238152001,Acordo,Acordo | Acordo,2
08038452920208152001,Outros,Outros | Outros | Ganho | Ganho,4
08074836520238152001,Nenhuma Sentença,-,-
08412535420208152001,Perdido,Perdido | Perdido,2
08388646220218152001,Perdido,Perdido | Perdido,2
08513435820198152001,Perdido,Perdido,1
08515141520198152001,Perdido,Perdido | Perdido,2
08516345820198152001,Perdido,Perdido | Perdido,2
08517462220228152001,Ganho,Ganho | Acordo | Acordo,3
00380605020098152001,Outros,Outros | Outros | Outros | Outros,4
08564594020228152001,Ganho,Ganho | Ganho,2
08496945320228152001,Nenhuma Sentença,-,-
08296917720228152001,Perdido,Perdido,1
08160776820238152001,Perdido,Perdido,1
08296744120228152001,Ganho,Ganho | Ganho,2
08075607420238152001,Outros,Outros | Outros,2
08233715020188152001,Perdido,Perdido,1
08299050520218152001,Perdido,Perdido | Perdido,2
08203453920218152001,Ganho,Ganho | Outros | Outros | Outros,4
08495115820178152001,Outros,Outros,1
08118328220218152001,Ganho,Ganho | Ganho | Outros | Outros | Outros | Outros,6
08298554220228152001,Outros,Outros,1
08078676220228152001,Outros,Outros,1
08305916520198152001,Perdido,Perdido,1
08306428120168152001,Perdido,Perdido | Perdido,2
08052335920238152001,Perdido,Perdido | Perdido | Outros | Outros,4
08082206820238152001,Outros,Outros | Outros,2
08516183620218152001,Ganho,Ganho,1
08513678120228152001,Extinto,Extinto | Extinto,2
08190826920218152001,Outros,Outros,1
08018077820198152001,Ganho,Ganho,1
08429030520218152001,Perdido,Perdido,1
08316201420238152001,Extinto,Extinto | Extinto,2
08383446820228152001,Outros,Outros | Outros,2
08423164620228152001,Extinto,Extinto,1
08105738120238152001,Perdido,Perdido,1
08442663220188152001,Outros,Outros | Outros,2
08446756620228152001,Perdido,Perdido | Perdido,2
08444337820208152001,Perdido,Perdido | Perdido,2
08312336720218152001,Outros,Outros,1
08474314820228152001,Perdido,Perdido,1
08079256520228152001,Outros,Outros,1
08283057520238152001,Ganho,Ganho | Ganho,2
08279619420238152001,Outros,Outros | Outros,2
08476182220238152001,Extinto,Extinto | Extinto,2
08418051420238152001,Acordo,Acordo | Acordo,2
08157710220238152001,Extinto,Extinto | Extinto,2
00281315120138152001,Outros,Outros | Outros | Outros,3
08252092820188152001,Nenhuma Sentença,-,-
08410188220238152001,Perdido,Perdido,1
08153468220178152001,Extinto,Extinto,1
08177916820208152001,Outros,Outros,1
08479632220228152001,Perdido,Perdido | Perdido,2
00098415120148152001,Outros,Outros | Outros | Acordo | Acordo,4
08475203720238152001,Acordo,Acordo,1
08348881320228152001,Perdido,Perdido | Perdido,2
08252366920228152001,Outros,Outros | Outros,2
08151016120238152001,Nenhuma Sentença,-,-
08585328220228152001,Ganho,Ganho | Ganho,2
08039438220188152001,Ganho,Ganho | Ganho,2
08582102820238152001,Acordo,Acordo,1
00100225220148152001,Perdido,Perdido | Perdido,2
08349783120168152001,Outros,Outros | Outros,2
08022023120238152001,Acordo,Acordo,1
00099348720098152001,Outros,Outros | Ganho | Ganho,3
08197848820168152001,Outros,Outros | Outros | Outros,3
08063620720208152001,Outros,Outros,1
08347727020238152001,Extinto,Extinto | Extinto,2
08278504720228152001,Perdido,Perdido | Perdido,2
08062710920238152001,Ganho,Ganho | Ganho,2
08218099820218152001,Perdido,Perdido,1
08007216720228152001,Perdido,Perdido,1
08689439220198152001,Perdido,Perdido | Perdido,2
08567192020228152001,Extinto,Extinto,1
08128552920228152001,Ganho,Ganho,1
08483983020218152001,Perdido,Perdido,1
08484098820238152001,Acordo,Acordo | Acordo,2
08218749320218152001,Perdido,Perdido | Perdido,2
08505978820228152001,Extinto,Extinto | Extinto,2
08215034220158152001,Perdido,Perdido | Perdido,2
08427491620238152001,Acordo,Acordo | Acordo,2
00026602419998152001,Perdido,Perdido | Perdido,2
08028265120218152001,Ganho,Ganho | Ganho,2
08338024620188152001,Perdido,Perdido | Perdido,2
08323234720208152001,Perdido,Perdido | Perdido,2
08506487020208152001,Perdido,Perdido,1
08430751020228152001,Ganho,Ganho | Ganho,2
08320936820218152001,Extinto,Extinto | Extinto,2
08007895120218152001,Ganho,Ganho,1
00394549220098152001,Ganho,Ganho,1
08826538220198152001,Perdido,Perdido | Perdido,2
08131422620218152001,Perdido,Perdido | Perdido,2
08745049720198152001,Perdido,Perdido | Perdido,2
08157260320208152001,Perdido,Perdido | Perdido,2
00479460520118152001,Outros,Outros | Outros,2
08155505320228152001,Perdido,Perdido | Perdido,2
00269658620108152001,Acordo,Acordo,1
00287346620098152001,Nenhuma Sentença,-,-
00328248320108152001,Nenhuma Sentença,-,-
08826615920198152001,Perdido,Perdido | Perdido,2
08291109620218152001,Outros,Outros | Ganho | Ganho,3
08086558620168152001,Perdido,Perdido | Perdido | Acordo | Acordo,4
08291296820228152001,Ganho,Ganho,1
08291646220218152001,Outros,Outros | Outros,2
00412221420138152001,Perdido,Perdido | Perdido,2
08190261220168152001,Ganho,Ganho | Ganho,2
08327085820218152001,Ganho,Ganho | Ganho | Outros | Outros,4
08104112320228152001,Ganho,Ganho | Ganho,2
00001691420178152001,Outros,Outros | Outros | Acordo | Acordo | Acordo,5
08105149320238152001,Acordo,Acordo,1
08326874820228152001,Perdido,Perdido,1
08271036320238152001,Ganho,Ganho | Ganho | Ganho,3
08329615120188152001,Perdido,Perdido | Perdido,2
08105244020238152001,Extinto,Extinto | Extinto,2
08503480620238152001,Extinto,Extinto | Extinto,2
08509153720238152001,Nenhuma Sentença,-,-
08272165120228152001,Ganho,Ganho | Ganho,2
